kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache	null	localCacheView	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache	null
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache	getIfPresent(java.lang.Object)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache	getIfPresent(java.lang.Object)
PARAMETER	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsyncBulkCompleter	accept(java.util.Map,java.lang.Throwable)	result	0	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache	getAllBulk(java.lang.Iterable)
FIELD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$LoadingCacheView	null	asMapView	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	FIELD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$LoadingCacheView	null
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$LoadingCacheView	getIfPresent(java.lang.Object)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$LoadingCacheView	getIfPresent(java.lang.Object)
FIELD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	null	values	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	null
FIELD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	null	entries	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	null
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	get(java.lang.Object)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	get(java.lang.Object)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	putIfAbsent(K,V)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	putIfAbsent(K,V)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	put(K,V)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	put(K,V)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	remove(java.lang.Object)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	remove(java.lang.Object)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	replace(K,V)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	replace(K,V)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	computeIfAbsent(K,java.util.function.Function)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	computeIfAbsent(K,java.util.function.Function)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	computeIfPresent(K,java.util.function.BiFunction)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	computeIfPresent(K,java.util.function.BiFunction)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	computeIfPresent(K,java.util.function.BiFunction)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	computeIfPresent(K,java.util.function.BiFunction)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	compute(K,java.util.function.BiFunction)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	compute(K,java.util.function.BiFunction)
METHOD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	merge(K,V,java.util.function.BiFunction)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView	merge(K,V,java.util.function.BiFunction)
FIELD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView$EntrySet$1	null	cursor	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	FIELD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView$EntrySet$1	null
FIELD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView$EntrySet$1	null	removalKey	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	FIELD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView$EntrySet$1	null
FIELD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView$EntrySet$1	null	cursor	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView$EntrySet$1	next()
FIELD	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView$EntrySet$1	null	removalKey	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LocalAsyncLoadingCache.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.LocalAsyncLoadingCache$AsMapView$EntrySet$1	remove()
FIELD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	null	first	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	FIELD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	null
FIELD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	null	last	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	FIELD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	null
PARAMETER	com.github.benmanes.caffeine.cache.LinkedDeque	setNext(E,E)	next	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LinkedDeque.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	unlinkFirst()
FIELD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	null	last	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	unlinkFirst()
PARAMETER	com.github.benmanes.caffeine.cache.LinkedDeque	setPrevious(E,E)	prev	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LinkedDeque.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	unlinkFirst()
PARAMETER	com.github.benmanes.caffeine.cache.LinkedDeque	setPrevious(E,E)	prev	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LinkedDeque.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	unlinkLast()
FIELD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	null	first	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	unlinkLast()
PARAMETER	com.github.benmanes.caffeine.cache.LinkedDeque	setNext(E,E)	next	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LinkedDeque.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	unlinkLast()
PARAMETER	com.github.benmanes.caffeine.cache.LinkedDeque	setPrevious(E,E)	prev	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LinkedDeque.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	unlink(E)
PARAMETER	com.github.benmanes.caffeine.cache.LinkedDeque	setNext(E,E)	next	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LinkedDeque.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	unlink(E)
PARAMETER	com.github.benmanes.caffeine.cache.LinkedDeque	setPrevious(E,E)	prev	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LinkedDeque.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	clear()
PARAMETER	com.github.benmanes.caffeine.cache.LinkedDeque	setNext(E,E)	next	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/LinkedDeque.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	clear()
FIELD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	null	first	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	clear()
FIELD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	null	last	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	clear()
METHOD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	pollFirst()	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	pollFirst()
METHOD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	pollLast()	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque	pollLast()
FIELD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque$AbstractLinkedIterator	null	previous	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque$AbstractLinkedIterator	null
FIELD	com.github.benmanes.caffeine.cache.AbstractLinkedDeque$AbstractLinkedIterator	null	previous	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/AbstractLinkedDeque.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.AbstractLinkedDeque$AbstractLinkedIterator	remove()
FIELD	com.github.benmanes.caffeine.cache.StripedBuffer	null	table	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/StripedBuffer.java	FIELD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.StripedBuffer	null
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache	null	keySet	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache	null
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache	null	values	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache	null
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache	null	entrySet	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache	null
METHOD	com.github.benmanes.caffeine.cache.UnboundedLocalCache	getIfPresent(java.lang.Object,boolean)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache	getIfPresent(java.lang.Object,boolean)
METHOD	com.github.benmanes.caffeine.cache.UnboundedLocalCache	getIfPresentQuietly(java.lang.Object,long[])	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache	getIfPresentQuietly(java.lang.Object,long[])
METHOD	com.github.benmanes.caffeine.cache.UnboundedLocalCache	removalListener()	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache	removalListener()
METHOD	com.github.benmanes.caffeine.cache.UnboundedLocalCache	computeIfPresent(K,java.util.function.BiFunction)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache	computeIfPresent(K,java.util.function.BiFunction)
METHOD	com.github.benmanes.caffeine.cache.UnboundedLocalCache	putIfAbsent(K,V)	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache	putIfAbsent(K,V)
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$KeyIterator	null	current	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$KeyIterator	null
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$KeyIterator	null	current	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$KeyIterator	remove()
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$ValuesIterator	null	entry	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$ValuesIterator	null
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$ValuesIterator	null	entry	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$ValuesIterator	remove()
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$EntryIterator	null	entry	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$EntryIterator	null
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$EntryIterator	null	entry	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$EntryIterator	remove()
METHOD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$EntrySpliterator	trySplit()	null	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	RETURN_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$EntrySpliterator	trySplit()
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$UnboundedLocalManualCache	null	policy	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$UnboundedLocalManualCache	null
FIELD	com.github.benmanes.caffeine.cache.SerializationProxy	null	removalListener	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/SerializationProxy.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$UnboundedLocalManualCache	writeReplace()
FIELD	com.github.benmanes.caffeine.cache.UnboundedLocalCache$UnboundedLocalAsyncLoadingCache	null	policy	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/UnboundedLocalCache.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$UnboundedLocalAsyncLoadingCache	null
FIELD	com.github.benmanes.caffeine.cache.SerializationProxy	null	removalListener	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/SerializationProxy.java	ASSIGN_FIELD_NULLABLE	nullable	com.github.benmanes.caffeine.cache.UnboundedLocalCache$UnboundedLocalAsyncLoadingCache	writeReplace()
PARAMETER	com.github.benmanes.caffeine.cache.DisabledWriter	delete(java.lang.Object,java.lang.Object,com.github.benmanes.caffeine.cache.RemovalCause)	value	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CacheWriter.java	WRONG_OVERRIDE_PARAM	nullable	com.github.benmanes.caffeine.cache.DisabledWriter	delete(java.lang.Object,java.lang.Object,com.github.benmanes.caffeine.cache.RemovalCause)
PARAMETER	com.github.benmanes.caffeine.cache.Async$AsyncRemovalListener	onRemoval(K,java.util.concurrent.CompletableFuture,com.github.benmanes.caffeine.cache.RemovalCause)	key	0	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Async.java	WRONG_OVERRIDE_PARAM	nullable	com.github.benmanes.caffeine.cache.Async$AsyncRemovalListener	onRemoval(K,java.util.concurrent.CompletableFuture,com.github.benmanes.caffeine.cache.RemovalCause)
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	removalListener	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	statsCounterSupplier	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	writer	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	weigher	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	expiry	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	executor	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	ticker	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	keyStrength	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.Caffeine	null	valueStrength	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/Caffeine.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.Caffeine	null
FIELD	com.github.benmanes.caffeine.cache.CaffeineSpec	null	keyStrength	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	null
FIELD	com.github.benmanes.caffeine.cache.CaffeineSpec	null	valueStrength	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	null
FIELD	com.github.benmanes.caffeine.cache.CaffeineSpec	null	expireAfterAccessTimeUnit	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	null
FIELD	com.github.benmanes.caffeine.cache.CaffeineSpec	null	expireAfterWriteTimeUnit	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	null
FIELD	com.github.benmanes.caffeine.cache.CaffeineSpec	null	refreshAfterWriteTimeUnit	null	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	METHOD_NO_INIT	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	null
PARAMETER	com.github.benmanes.caffeine.cache.CaffeineSpec	initialCapacity(java.lang.String,java.lang.String)	value	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	configure(java.lang.String,java.lang.String)
PARAMETER	com.github.benmanes.caffeine.cache.CaffeineSpec	maximumSize(java.lang.String,java.lang.String)	value	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	configure(java.lang.String,java.lang.String)
PARAMETER	com.github.benmanes.caffeine.cache.CaffeineSpec	maximumWeight(java.lang.String,java.lang.String)	value	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	configure(java.lang.String,java.lang.String)
PARAMETER	com.github.benmanes.caffeine.cache.CaffeineSpec	expireAfterAccess(java.lang.String,java.lang.String)	value	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	configure(java.lang.String,java.lang.String)
PARAMETER	com.github.benmanes.caffeine.cache.CaffeineSpec	expireAfterWrite(java.lang.String,java.lang.String)	value	1	/home/nima/Developer/nullness-benchmarks/caffeine/caffeine/src/main/java/com/github/benmanes/caffeine/cache/CaffeineSpec.java	PASS_NULLABLE	nullable	com.github.benmanes.caffeine.cache.CaffeineSpec	configure(java.lang.String,java.lang.String)
